dia;mes;Ano;hora;DiaSemana;chamadas
19;12;1999;17;1;84
19;12;1999;18;1;79
19;12;1999;19;1;67
19;12;1999;20;1;63
19;12;1999;21;1;57
19;12;1999;22;1;45
20;12;1999;9;2;153
20;12;1999;10;2;171
20;12;1999;11;2;135
20;12;1999;12;2;123
20;12;1999;13;2;126
20;12;1999;14;2;119
20;12;1999;15;2;133
20;12;1999;16;2;92
20;12;1999;17;2;75
20;12;1999;18;2;80
20;12;1999;19;2;72
20;12;1999;20;2;60
20;12;1999;21;2;72
20;12;1999;22;2;74
21;12;1999;9;3;134
21;12;1999;10;3;168
21;12;1999;11;3;152
21;12;1999;12;3;112
21;12;1999;13;3;121
21;12;1999;14;3;137
21;12;1999;15;3;157
21;12;1999;16;3;112
21;12;1999;17;3;88
21;12;1999;18;3;107
21;12;1999;19;3;66
21;12;1999;20;3;46
21;12;1999;21;3;79
21;12;1999;22;3;64
22;12;1999;9;4;152
22;12;1999;10;4;152
22;12;1999;11;4;137
22;12;1999;12;4;136
22;12;1999;13;4;133
22;12;1999;14;4;146
22;12;1999;15;4;118
22;12;1999;16;4;79
22;12;1999;17;4;62
22;12;1999;18;4;81
22;12;1999;19;4;58
22;12;1999;20;4;61
22;12;1999;21;4;70
22;12;1999;22;4;56
23;12;1999;9;5;129
23;12;1999;10;5;202
23;12;1999;11;5;136
23;12;1999;12;5;109
23;12;1999;13;5;115
23;12;1999;14;5;140
23;12;1999;15;5;141
23;12;1999;16;5;103
23;12;1999;17;5;83
23;12;1999;18;5;65
23;12;1999;19;5;59
23;12;1999;20;5;53
23;12;1999;21;5;60
23;12;1999;22;5;70
26;12;1999;9;1;169
26;12;1999;10;1;189
26;12;1999;11;1;147
26;12;1999;12;1;111
26;12;1999;13;1;110
26;12;1999;14;1;144
26;12;1999;15;1;143
26;12;1999;16;1;152
26;12;1999;17;1;93
26;12;1999;18;1;63
26;12;1999;19;1;62
26;12;1999;20;1;43
26;12;1999;21;1;115
26;12;1999;22;1;115
27;12;1999;9;2;160
27;12;1999;10;2;181
27;12;1999;11;2;149
27;12;1999;12;2;146
27;12;1999;13;2;120
27;12;1999;14;2;143
27;12;1999;15;2;163
27;12;1999;16;2;123
27;12;1999;17;2;104
27;12;1999;18;2;93
27;12;1999;19;2;84
27;12;1999;20;2;84
27;12;1999;21;2;74
27;12;1999;22;2;93
28;12;1999;9;3;132
28;12;1999;10;3;154
28;12;1999;11;3;138
28;12;1999;12;3;118
28;12;1999;13;3;126
28;12;1999;14;3;141
28;12;1999;15;3;160
28;12;1999;16;3;130
28;12;1999;17;3;102
28;12;1999;18;3;106
28;12;1999;19;3;70
28;12;1999;20;3;63
28;12;1999;21;3;67
28;12;1999;22;3;57
29;12;1999;9;4;156
29;12;1999;10;4;189
29;12;1999;11;4;135
29;12;1999;12;4;140
29;12;1999;13;4;112
29;12;1999;14;4;121
29;12;1999;15;4;129
29;12;1999;16;4;140
29;12;1999;17;4;104
29;12;1999;18;4;86
29;12;1999;19;4;78
29;12;1999;20;4;61
29;12;1999;21;4;68
29;12;1999;22;4;78
30;12;1999;9;5;156
30;12;1999;10;5;193
30;12;1999;11;5;190
30;12;1999;12;5;176
30;12;1999;13;5;149
30;12;1999;14;5;206
30;12;1999;15;5;280
30;12;1999;16;5;159
30;12;1999;17;5;124
30;12;1999;18;5;82
30;12;1999;19;5;85
30;12;1999;20;5;58
30;12;1999;21;5;54
30;12;1999;22;5;48
